,negfood_score,negservice_score,posfood_score,posservice_score,restaurant
0,0.073170731707317,0.024390243902439,0.536585365853658,0.365853658536585,Thali Bar Baar
1,0.07377049180327801,0.024590163934426004,0.590163934426229,0.31147540983606503,West Shore Inn Steakhouse
2,0.050847457627118,0.076271186440677,0.5169491525423721,0.35593220338983,Tommy's Tavern + Tap
3,0.011111111111111,0.044444444444444,0.5,0.44444444444444403,The Richmond
4,0.012048192771084001,0.024096385542168003,0.602409638554216,0.36144578313253,Barca
5,0.084745762711864,0.050847457627118,0.711864406779661,0.152542372881355,Pho Mac Vietnamese Restaurant
6,0.108333333333333,0.041666666666666005,0.6666666666666661,0.18333333333333302,Hook & Reel
7,0.009803921568627002,0.058823529411764004,0.607843137254901,0.323529411764705,Taverna On The Bay
8,0.081081081081081,0.135135135135135,0.54054054054054,0.243243243243243,The G.O.A.T
9,0.074380165289256,0.12396694214876001,0.45454545454545403,0.34710743801652805,Angelina's Kitchen
10,0.10958904109589,0.027397260273972,0.438356164383561,0.42465753424657504,Mimmo's Brick Oven Pizza and Trattoria
11,0.122950819672131,0.040983606557377004,0.6803278688524591,0.15573770491803202,Corner House BBQ
12,0.10569105691056901,0.008130081300813,0.764227642276422,0.12195121951219501,Miyabi Asian Fusion
13,0.10655737704918,0.04918032786885201,0.565573770491803,0.278688524590163,Incas Grill Peruvian kitchen
14,0.061946902654867006,0.09734513274336201,0.548672566371681,0.292035398230088,Precious Island Dim Sum
15,0.057377049180327,0.07377049180327801,0.491803278688524,0.37704918032786805,Richmond Republic
16,0.08130081300813001,0.016260162601626,0.73170731707317,0.17073170731707302,Craft House
17,0.013513513513513,0.013513513513513,0.364864864864864,0.608108108108108,Laila
18,0.18333333333333302,0.066666666666666,0.6000000000000001,0.15,Juicy Lucy BBQ
19,0.024390243902439,0.073170731707317,0.5121951219512191,0.390243902439024,Liberty Tavern
20,0.075,0.125,0.35000000000000003,0.45,Casanova
21,0.097087378640776,0.029126213592233004,0.728155339805825,0.145631067961165,Shishito
22,0.077669902912621,0.03883495145631,0.611650485436893,0.271844660194174,Noodlefan
23,0.058333333333333,0.05,0.641666666666666,0.25,Beso
24,0.1,0.008333333333333,0.7583333333333331,0.133333333333333,Denino's Pizzeria Tavern
25,0.050420168067226004,0.084033613445378,0.512605042016806,0.35294117647058804,The Hop Shoppe
26,0.08,0.04,0.56,0.32,Randiwa
27,0.057377049180327,0.040983606557377004,0.46721311475409805,0.43442622950819604,Blue
28,0.07563025210084001,0.042016806722689,0.42016806722689004,0.462184873949579,Patrizia's of Brooklyn - Staten Island
29,0.032520325203252,0.048780487804878,0.658536585365853,0.260162601626016,Nurnberger Bierhaus
30,0.024390243902439,0.097560975609756,0.40650406504065,0.47154471544715404,Bin 5
31,0.125,0.125,0.4296875,0.3203125,Miller's Ale House - Staten Island
32,0.051282051282051,0.17948717948717902,0.33333333333333304,0.435897435897435,1001 Nights Cafe & Lounge
33,0.105263157894736,0.078947368421052,0.6052631578947361,0.210526315789473,Rinconcito Paisa
34,0.049504950495049,0.019801980198019,0.633663366336633,0.297029702970297,Cantina Mexicana
35,0.09278350515463901,0.030927835051546,0.484536082474226,0.391752577319587,Mezcals Mexican Restaurant
36,0.10569105691056901,0.048780487804878,0.73170731707317,0.11382113821138201,Lee's Tavern
37,0.05617977528089801,0.05617977528089801,0.359550561797752,0.5280898876404491,Basilio Inn
38,0.161016949152542,0.084745762711864,0.5084745762711861,0.245762711864406,Oriental Plaza Chinese & Japanese Restaurant
39,0.022988505747126003,0.022988505747126003,0.49425287356321806,0.45977011494252806,Cucina Fresca
40,0.049586776859504,0.057851239669421003,0.380165289256198,0.512396694214876,Enoteca Maria
41,0.07377049180327801,0.04918032786885201,0.40983606557377006,0.46721311475409805,Marmar
42,0.008620689655172,0.008620689655172,0.646551724137931,0.33620689655172403,Lakruwana
43,0.195121951219512,0.073170731707317,0.658536585365853,0.073170731707317,494 Chicken
44,0.11111111111111101,0.11904761904761901,0.47619047619047605,0.293650793650793,The Phunky Elephant
45,0.040650406504065005,0.016260162601626,0.642276422764227,0.30081300813008105,Bayou
46,0.08974358974358901,0.025641025641025002,0.24358974358974303,0.6410256410256411,Piccolino Ristorante
47,0.014925373134328,0.0,0.5074626865671641,0.477611940298507,Harvest Cafe
48,0.056910569105691006,0.097560975609756,0.414634146341463,0.43089430894308905,Max's Es-Ca
49,0.074380165289256,0.049586776859504,0.595041322314049,0.28099173553719003,O'Neills
50,0.18852459016393402,0.147540983606557,0.46721311475409805,0.19672131147540903,East Pacific Restaurant
51,0.172413793103448,0.068965517241379,0.6551724137931031,0.103448275862068,Blended Flavors
52,0.048387096774193006,0.032258064516129004,0.298387096774193,0.6209677419354831,Vinum Restaurant & Wine Bar
